"Count","DateTime","T2 Ez","T2 CheckEz","T2 Ex","T2 Prime","T2 DAX A"
"63","28JAN25 08:41:15 ",99,99,82,120,135
"64","28JAN25 08:41:16 ",99,99,82,120,135
"65","28JAN25 08:41:17 ",99,99,82,125,140
"66","28JAN25 08:41:18 ",99,100,82,125,140
"67","28JAN25 08:41:19 ",100,100,82,125,140
"68","28JAN25 08:41:20 ",100,100,82,125,140
"69","28JAN25 08:41:21 ",100,99,82,125,140
"70","28JAN25 08:41:22 ",98,97,82,125,140
"71","28JAN25 08:41:23 ",97,95,82,125,140
"72","28JAN25 08:41:24 ",94,93,82,125,140
"73","28JAN25 08:41:25 ",93,92,82,120,135
"74","28JAN25 08:41:26 ",92,90,82,120,135
"75","28JAN25 08:41:27 ",90,90,83,120,135
"76","28JAN25 08:41:28 ",90,90,83,120,135
"77","28JAN25 08:41:29 ",89,88,82,120,135
"78","28JAN25 08:41:30 ",88,86,82,120,135
"79","28JAN25 08:41:31 ",85,84,83,120,135
"80","28JAN25 08:41:32 ",84,83,83,120,135
"81","28JAN25 08:41:33 ",82,81,83,120,135
"82","28JAN25 08:41:34 ",81,80,83,120,135
"83","28JAN25 08:41:35 ",80,79,83,120,135
"84","28JAN25 08:41:36 ",78,77,83,120,135
"85","28JAN25 08:41:37 ",77,76,83,120,135
"86","28JAN25 08:41:38 ",76,75,82,120,135
"87","28JAN25 08:41:39 ",75,74,82,120,135
"88","28JAN25 08:41:40 ",73,72,82,120,135
"89","28JAN25 08:41:41 ",72,71,82,120,135
"90","28JAN25 08:41:42 ",71,70,83,120,135
"91","28JAN25 08:41:43 ",70,69,83,120,135
"92","28JAN25 08:41:44 ",69,68,83,120,135
"93","28JAN25 08:41:45 ",68,67,82,120,135
"94","28JAN25 08:41:46 ",66,65,83,120,135
"95","28JAN25 08:41:47 ",65,65,83,120,135
"96","28JAN25 08:41:48 ",64,63,83,120,135
"97","28JAN25 08:41:49 ",63,61,83,120,135
"98","28JAN25 08:41:50 ",61,61,83,120,135
"99","28JAN25 08:41:51 ",60,60,83,120,135
"100","28JAN25 08:41:52 ",60,59,83,120,135
"101","28JAN25 08:41:53 ",59,59,83,120,135
"102","28JAN25 08:41:54 ",58,58,83,120,135
"103","28JAN25 08:41:55 ",57,56,83,120,135
"104","28JAN25 08:41:56 ",56,55,83,120,135
"105","28JAN25 08:41:57 ",55,54,83,120,135
"106","28JAN25 08:41:58 ",54,53,83,120,135
"107","28JAN25 08:41:59 ",53,53,83,120,135
"108","28JAN25 08:42:00 ",53,52,83,120,135
"110","28JAN25 08:42:01 ",52,51,83,120,135
"111","28JAN25 08:42:02 ",50,50,83,120,135
"112","28JAN25 08:42:03 ",50,50,83,120,135
"113","28JAN25 08:42:04 ",49,48,83,120,135
"114","28JAN25 08:42:05 ",47,47,83,120,135
"115","28JAN25 08:42:06 ",47,46,83,120,135
"116","28JAN25 08:42:07 ",46,45,83,120,135
"117","28JAN25 08:42:08 ",45,45,83,120,135
"118","28JAN25 08:42:09 ",44,44,82,120,135
"119","28JAN25 08:42:10 ",44,44,82,120,135
"120","28JAN25 08:42:11 ",44,43,82,120,135
"121","28JAN25 08:42:12 ",42,42,82,120,135
"122","28JAN25 08:42:13 ",42,41,82,120,135
"123","28JAN25 08:42:14 ",41,40,82,120,135
"124","28JAN25 08:42:15 ",40,40,82,120,135
"125","28JAN25 08:42:16 ",39,39,82,120,135
"126","28JAN25 08:42:17 ",39,39,82,120,135
"127","28JAN25 08:42:18 ",38,37,82,120,135
"128","28JAN25 08:42:19 ",37,36,82,120,135
"129","28JAN25 08:42:20 ",36,36,82,120,135
"130","28JAN25 08:42:21 ",35,34,82,120,135
"131","28JAN25 08:42:22 ",34,34,82,120,135
"132","28JAN25 08:42:23 ",34,33,82,120,135
"133","28JAN25 08:42:24 ",34,34,82,120,135
"134","28JAN25 08:42:25 ",34,34,82,120,135
"135","28JAN25 08:42:26 ",34,33,82,120,135
"136","28JAN25 08:42:27 ",33,32,82,120,135
"137","28JAN25 08:42:28 ",32,32,82,120,135
"138","28JAN25 08:42:29 ",31,31,82,120,135
"139","28JAN25 08:42:30 ",31,30,82,120,135
"140","28JAN25 08:42:31 ",30,30,82,120,135
"141","28JAN25 08:42:32 ",30,29,82,120,135
"142","28JAN25 08:42:33 ",29,28,82,120,135
"143","28JAN25 08:42:34 ",28,28,82,120,135
"144","28JAN25 08:42:35 ",27,27,81,120,135
"145","28JAN25 08:42:36 ",27,26,81,120,135
"146","28JAN25 08:42:37 ",26,26,81,120,135
"147","28JAN25 08:42:38 ",26,25,81,120,135
"148","28JAN25 08:42:39 ",25,24,80,120,135
"149","28JAN25 08:42:40 ",24,24,80,120,135
"150","28JAN25 08:42:41 ",24,23,79,120,135
"151","28JAN25 08:42:42 ",23,23,79,120,135
"152","28JAN25 08:42:43 ",22,22,79,120,135
"153","28JAN25 08:42:44 ",22,21,78,120,135
"154","28JAN25 08:42:45 ",22,21,78,120,135
"155","28JAN25 08:42:46 ",21,21,78,120,135
"156","28JAN25 08:42:47 ",20,20,78,120,135
"157","28JAN25 08:42:48 ",20,20,78,120,135
"158","28JAN25 08:42:49 ",20,19,77,120,135
"159","28JAN25 08:42:50 ",18,18,77,120,135
"160","28JAN25 08:42:51 ",18,18,77,120,135
"161","28JAN25 08:42:52 ",18,17,77,120,135
"162","28JAN25 08:42:54 ",17,17,77,120,135
"163","28JAN25 08:42:55 ",16,16,76,120,135
"164","28JAN25 08:42:56 ",16,16,76,120,135
"165","28JAN25 08:42:57 ",16,16,76,120,135
"166","28JAN25 08:42:58 ",15,15,75,120,135
"167","28JAN25 08:42:59 ",15,15,75,120,135
"168","28JAN25 08:43:00 ",14,14,74,120,135
"169","28JAN25 08:43:01 ",14,14,73,120,135
"170","28JAN25 08:43:02 ",13,13,73,120,135
"171","28JAN25 08:43:03 ",13,13,73,120,135
"172","28JAN25 08:43:04 ",13,12,72,120,135
"173","28JAN25 08:43:05 ",12,12,71,120,135
"174","28JAN25 08:43:06 ",11,11,83,120,135
"175","28JAN25 08:43:07 ",11,11,83,120,135
"176","28JAN25 08:43:08 ",10,10,83,120,135
"177","28JAN25 08:43:09 ",10,10,83,120,135
"178","28JAN25 08:43:10 ",9,9,83,120,135
"179","28JAN25 08:43:11 ",9,9,83,120,135
"180","28JAN25 08:43:12 ",9,8,83,120,135
"181","28JAN25 08:43:13 ",9,8,83,120,135
"182","28JAN25 08:43:14 ",8,8,83,120,135
"183","28JAN25 08:43:15 ",8,8,83,120,135
"184","28JAN25 08:43:16 ",7,7,83,120,135
"185","28JAN25 08:43:17 ",7,7,83,120,135
"186","28JAN25 08:43:18 ",7,6,83,120,135
"187","28JAN25 08:43:19 ",6,6,83,120,135
"188","28JAN25 08:43:20 ",6,6,83,120,135
"189","28JAN25 08:43:21 ",6,6,83,120,135
"190","28JAN25 08:43:22 ",5,5,83,120,135
"191","28JAN25 08:43:23 ",5,5,83,120,135
"192","28JAN25 08:43:24 ",5,5,83,120,135
"193","28JAN25 08:43:25 ",4,4,83,120,135
"194","28JAN25 08:43:26 ",4,4,83,120,135
"195","28JAN25 08:43:27 ",4,4,83,120,135
"196","28JAN25 08:43:28 ",4,4,83,120,135
"197","28JAN25 08:43:29 ",4,4,83,120,135
"198","28JAN25 08:43:30 ",4,4,83,120,135
"199","28JAN25 08:43:31 ",4,4,83,120,135
"200","28JAN25 08:43:32 ",4,4,83,120,135
"201","28JAN25 08:43:33 ",4,4,83,120,135
"202","28JAN25 08:43:34 ",4,4,83,120,135
"203","28JAN25 08:43:35 ",4,4,83,120,135
"204","28JAN25 08:43:36 ",4,4,83,120,135
"205","28JAN25 08:43:37 ",4,4,83,120,135
"206","28JAN25 08:43:38 ",4,4,83,120,135
"207","28JAN25 08:43:39 ",4,4,83,120,135
"208","28JAN25 08:43:40 ",4,4,83,120,135
"209","28JAN25 08:43:41 ",4,4,83,120,135
"210","28JAN25 08:43:42 ",4,4,83,120,135
"211","28JAN25 08:43:43 ",4,4,83,120,135
"212","28JAN25 08:43:44 ",4,4,83,120,135
"213","28JAN25 08:43:45 ",4,4,83,120,135
"214","28JAN25 08:43:46 ",4,4,83,120,135
"215","28JAN25 08:43:47 ",4,4,83,120,135
"216","28JAN25 08:43:48 ",4,4,83,120,135
"218","28JAN25 08:43:49 ",4,4,83,120,135
"219","28JAN25 08:43:50 ",4,4,83,120,135
"220","28JAN25 08:43:51 ",38,99,83,125,140
"221","28JAN25 08:43:52 ",62,99,83,125,140
"222","28JAN25 08:43:53 ",99,100,83,125,140
"223","28JAN25 08:43:54 ",99,100,83,125,140
"224","28JAN25 08:43:55 ",100,100,82,125,140
"225","28JAN25 08:43:56 ",100,100,82,125,140
"226","28JAN25 08:43:57 ",100,100,82,125,140
"227","28JAN25 08:43:58 ",100,100,82,125,140
"228","28JAN25 08:43:59 ",100,100,82,125,140
"229","28JAN25 08:44:00 ",100,100,82,125,140
"230","28JAN25 08:44:01 ",100,100,82,125,140
"231","28JAN25 08:44:02 ",100,100,82,125,140
"232","28JAN25 08:44:03 ",100,100,82,125,140
"233","28JAN25 08:44:04 ",100,100,82,125,140
"234","28JAN25 08:44:05 ",100,100,82,125,140
"235","28JAN25 08:44:06 ",100,100,82,125,140
"236","28JAN25 08:44:07 ",100,100,82,125,140
"237","28JAN25 08:44:08 ",100,100,82,125,140
"238","28JAN25 08:44:09 ",100,100,82,125,140
"239","28JAN25 08:44:10 ",100,100,82,125,140
"240","28JAN25 08:44:11 ",100,100,82,125,140
"241","28JAN25 08:44:12 ",100,100,82,125,140
"242","28JAN25 08:44:13 ",100,100,82,125,140
"243","28JAN25 08:44:14 ",100,100,82,125,140
"244","28JAN25 08:44:15 ",100,100,82,125,140
"245","28JAN25 08:44:16 ",100,100,82,125,140
"246","28JAN25 08:44:17 ",100,100,82,125,140
"247","28JAN25 08:44:18 ",100,100,82,125,140
"248","28JAN25 08:44:19 ",100,100,82,125,140
"249","28JAN25 08:44:20 ",100,100,82,125,140
"250","28JAN25 08:44:21 ",100,100,82,125,140
"251","28JAN25 08:44:22 ",100,100,82,125,140
