"Count","DateTime","T2 Ez","T2 CheckEz","T2 Ex","T2 Prime","T2 DAX A"
"432","20JAN25 15:53:24 ",97,96,91,125,140
"433","20JAN25 15:53:25 ",97,96,91,125,140
"434","20JAN25 15:53:26 ",97,97,90,125,140
"435","20JAN25 15:53:27 ",97,96,91,125,140
"436","20JAN25 15:53:28 ",97,97,91,125,140
"437","20JAN25 15:53:29 ",97,97,90,125,140
"438","20JAN25 15:53:30 ",97,96,90,125,140
"439","20JAN25 15:53:31 ",97,97,90,125,140
"440","20JAN25 15:53:32 ",97,97,90,125,140
"441","20JAN25 15:53:33 ",97,97,91,125,140
"442","20JAN25 15:53:34 ",97,97,90,125,140
"443","20JAN25 15:53:35 ",97,97,90,125,140
"444","20JAN25 15:53:36 ",97,96,91,125,140
"445","20JAN25 15:53:37 ",97,97,90,125,140
"446","20JAN25 15:53:38 ",97,97,90,125,140
"447","20JAN25 15:53:39 ",97,97,90,125,140
"448","20JAN25 15:53:40 ",97,97,90,125,140
"449","20JAN25 15:53:41 ",97,97,90,125,140
"450","20JAN25 15:53:42 ",97,97,90,125,140
"451","20JAN25 15:53:43 ",97,97,90,125,140
"452","20JAN25 15:53:44 ",97,97,90,125,140
"453","20JAN25 15:53:45 ",97,97,90,125,140
"454","20JAN25 15:53:46 ",97,97,90,125,140
"455","20JAN25 15:53:47 ",97,97,90,125,140
"456","20JAN25 15:53:48 ",97,97,90,125,140
"457","20JAN25 15:53:49 ",97,97,90,125,140
"458","20JAN25 15:53:50 ",97,97,90,125,140
"459","20JAN25 15:53:51 ",97,97,91,125,140
"460","20JAN25 15:53:52 ",97,97,90,125,140
"461","20JAN25 15:53:53 ",97,97,90,125,140
"462","20JAN25 15:53:54 ",97,97,90,125,140
"463","20JAN25 15:53:55 ",97,97,90,125,140
"464","20JAN25 15:53:56 ",97,97,90,125,140
"465","20JAN25 15:53:57 ",97,97,90,125,140
"466","20JAN25 15:53:58 ",97,97,90,125,140
"467","20JAN25 15:53:59 ",97,97,90,125,140
"468","20JAN25 15:54:00 ",97,97,90,125,140
"470","20JAN25 15:54:01 ",97,97,90,125,140
"471","20JAN25 15:54:02 ",97,97,90,125,140
"472","20JAN25 15:54:03 ",97,97,90,125,140
"473","20JAN25 15:54:04 ",97,97,90,125,140
"474","20JAN25 15:54:05 ",97,97,90,125,140
"475","20JAN25 15:54:06 ",97,97,90,125,140
"476","20JAN25 15:54:07 ",97,97,90,125,140
"477","20JAN25 15:54:08 ",97,97,91,125,140
"478","20JAN25 15:54:09 ",97,97,91,125,140
"479","20JAN25 15:54:10 ",97,97,91,125,140
"480","20JAN25 15:54:11 ",97,97,90,125,140
"481","20JAN25 15:54:12 ",97,97,91,125,140
"482","20JAN25 15:54:13 ",97,97,90,125,140
"483","20JAN25 15:54:14 ",97,97,91,125,140
"484","20JAN25 15:54:15 ",97,97,91,125,140
"485","20JAN25 15:54:16 ",97,97,91,125,140
"486","20JAN25 15:54:17 ",97,97,90,125,140
"487","20JAN25 15:54:18 ",97,97,90,125,140
"488","20JAN25 15:54:19 ",97,96,90,125,140
"489","20JAN25 15:54:20 ",96,94,90,125,140
"490","20JAN25 15:54:21 ",94,93,90,125,140
"491","20JAN25 15:54:22 ",92,91,90,125,135
"492","20JAN25 15:54:23 ",90,88,90,125,135
"493","20JAN25 15:54:25 ",88,86,90,120,135
"494","20JAN25 15:54:26 ",85,83,90,120,135
"495","20JAN25 15:54:27 ",82,81,90,120,135
"496","20JAN25 15:54:28 ",79,77,90,120,135
"497","20JAN25 15:54:29 ",78,77,91,120,135
"498","20JAN25 15:54:30 ",75,74,91,120,135
"499","20JAN25 15:54:31 ",76,81,91,120,135
"500","20JAN25 15:54:32 ",81,80,90,120,135
"501","20JAN25 15:54:33 ",81,80,90,120,135
"502","20JAN25 15:54:34 ",78,76,90,120,135
"503","20JAN25 15:54:35 ",75,74,90,120,135
"504","20JAN25 15:54:36 ",74,73,91,120,135
"505","20JAN25 15:54:37 ",70,67,91,120,135
"506","20JAN25 15:54:38 ",70,67,91,120,135
"507","20JAN25 15:54:39 ",67,66,91,120,135
"508","20JAN25 15:54:40 ",65,65,91,120,135
"509","20JAN25 15:54:41 ",63,63,91,120,135
"510","20JAN25 15:54:42 ",62,61,91,120,135
"511","20JAN25 15:54:43 ",60,58,91,120,135
"512","20JAN25 15:54:44 ",58,58,91,120,135
"513","20JAN25 15:54:45 ",56,56,91,120,135
"514","20JAN25 15:54:46 ",55,54,91,120,135
"515","20JAN25 15:54:47 ",53,53,91,120,135
"516","20JAN25 15:54:48 ",52,52,91,120,135
"517","20JAN25 15:54:49 ",52,54,91,120,135
"518","20JAN25 15:54:50 ",52,52,91,120,135
"519","20JAN25 15:54:51 ",51,50,91,120,135
"520","20JAN25 15:54:52 ",49,49,91,120,135
"521","20JAN25 15:54:53 ",48,48,91,120,135
"522","20JAN25 15:54:54 ",42,39,91,120,135
"523","20JAN25 15:54:55 ",39,39,91,120,135
"524","20JAN25 15:54:56 ",36,37,91,120,135
"525","20JAN25 15:54:57 ",35,36,91,120,135
"526","20JAN25 15:54:58 ",34,35,91,120,135
"527","20JAN25 15:54:59 ",33,34,91,120,135
"528","20JAN25 15:55:00 ",32,33,91,120,135
"529","20JAN25 15:55:01 ",30,32,91,120,135
"530","20JAN25 15:55:02 ",29,31,91,120,135
"531","20JAN25 15:55:03 ",28,30,91,120,135
"532","20JAN25 15:55:04 ",27,29,91,120,135
"533","20JAN25 15:55:05 ",27,30,91,120,135
"534","20JAN25 15:55:06 ",27,31,91,120,135
"535","20JAN25 15:55:07 ",28,30,91,120,135
"536","20JAN25 15:55:08 ",27,28,91,120,135
"537","20JAN25 15:55:09 ",27,28,91,120,135
"538","20JAN25 15:55:10 ",25,27,91,120,135
"539","20JAN25 15:55:11 ",25,27,91,120,135
"540","20JAN25 15:55:12 ",23,25,91,120,135
"541","20JAN25 15:55:13 ",23,25,91,120,135
"542","20JAN25 15:55:14 ",22,24,91,120,135
"543","20JAN25 15:55:15 ",21,24,91,120,135
"544","20JAN25 15:55:16 ",20,23,91,120,135
"545","20JAN25 15:55:17 ",20,22,91,120,135
"546","20JAN25 15:55:18 ",18,21,91,120,135
"547","20JAN25 15:55:19 ",18,20,91,120,135
"548","20JAN25 15:55:20 ",17,19,91,120,135
"549","20JAN25 15:55:21 ",16,19,91,120,135
"550","20JAN25 15:55:22 ",15,18,91,120,135
"551","20JAN25 15:55:23 ",15,18,91,120,135
"552","20JAN25 15:55:24 ",15,18,91,120,135
"553","20JAN25 15:55:25 ",15,18,91,120,135
"554","20JAN25 15:55:26 ",14,16,91,120,135
"555","20JAN25 15:55:27 ",13,16,91,120,135
"556","20JAN25 15:55:28 ",12,15,91,120,135
"557","20JAN25 15:55:29 ",12,15,91,120,135
"558","20JAN25 15:55:30 ",12,15,91,120,135
"559","20JAN25 15:55:31 ",12,15,91,120,135
"560","20JAN25 15:55:32 ",12,15,91,120,135
"561","20JAN25 15:55:33 ",12,15,91,120,135
"562","20JAN25 15:55:34 ",12,15,91,120,135
"563","20JAN25 15:55:35 ",12,15,91,120,135
"564","20JAN25 15:55:36 ",12,15,91,120,135
"565","20JAN25 15:55:37 ",12,15,91,120,135
"566","20JAN25 15:55:38 ",12,15,91,120,135
"567","20JAN25 15:55:39 ",12,15,91,120,135
"568","20JAN25 15:55:40 ",12,15,91,120,135
"569","20JAN25 15:55:41 ",26,70,91,120,135
"570","20JAN25 15:55:42 ",47,96,91,120,135
"571","20JAN25 15:55:43 ",96,96,91,125,140
"572","20JAN25 15:55:44 ",96,96,91,125,140
"573","20JAN25 15:55:45 ",96,96,91,125,140
"574","20JAN25 15:55:46 ",96,96,91,125,140
"575","20JAN25 15:55:47 ",96,96,91,125,140
"576","20JAN25 15:55:48 ",97,96,91,125,140
"577","20JAN25 15:55:49 ",97,96,91,125,140
"578","20JAN25 15:55:50 ",97,96,91,125,140
"579","20JAN25 15:55:51 ",97,96,91,125,140
"580","20JAN25 15:55:52 ",97,96,91,125,140
"582","20JAN25 15:55:53 ",97,96,91,125,140
"583","20JAN25 15:55:54 ",97,96,91,125,140
"584","20JAN25 15:55:55 ",97,96,91,125,140
"585","20JAN25 15:55:56 ",97,96,90,125,140
"586","20JAN25 15:55:57 ",97,96,91,125,140
"587","20JAN25 15:55:58 ",97,96,91,125,140
"588","20JAN25 15:55:59 ",97,96,91,125,140
