"Count","DateTime","T2 Ez","T2 CheckEz","T2 Ex","T2 Prime","T2 DAX A"
"195","24JAN25 18:24:12 ",72,71,85,120,135
"196","24JAN25 18:24:13 ",71,71,85,120,135
"197","24JAN25 18:24:14 ",70,70,85,120,135
"198","24JAN25 18:24:15 ",69,69,85,120,135
"199","24JAN25 18:24:16 ",68,68,85,120,135
"200","24JAN25 18:24:17 ",67,68,85,120,135
"201","24JAN25 18:24:18 ",67,67,85,120,135
"202","24JAN25 18:24:19 ",66,66,85,120,135
"203","24JAN25 18:24:20 ",64,64,85,120,135
"204","24JAN25 18:24:21 ",63,63,85,120,135
"205","24JAN25 18:24:22 ",62,62,85,120,135
"206","24JAN25 18:24:23 ",62,62,85,120,135
"207","24JAN25 18:24:24 ",63,66,85,120,135
"208","24JAN25 18:24:25 ",65,66,85,120,135
"209","24JAN25 18:24:26 ",65,65,85,120,135
"210","24JAN25 18:24:27 ",64,64,85,120,135
"211","24JAN25 18:24:28 ",63,62,85,120,135
"213","24JAN25 18:24:29 ",62,62,85,120,135
"214","24JAN25 18:24:30 ",61,61,86,120,135
"215","24JAN25 18:24:32 ",60,60,86,120,135
"216","24JAN25 18:24:33 ",59,58,86,120,135
"217","24JAN25 18:24:34 ",58,58,86,120,135
"218","24JAN25 18:24:35 ",57,57,86,120,135
"219","24JAN25 18:24:36 ",56,56,86,120,135
"220","24JAN25 18:24:37 ",55,55,86,120,135
"221","24JAN25 18:24:38 ",54,54,86,120,135
"222","24JAN25 18:24:39 ",53,53,86,120,135
"223","24JAN25 18:24:40 ",52,53,86,120,135
"224","24JAN25 18:24:41 ",52,52,86,120,135
"225","24JAN25 18:24:42 ",51,51,86,120,135
"226","24JAN25 18:24:43 ",50,51,86,120,135
"227","24JAN25 18:24:44 ",49,49,86,120,135
"228","24JAN25 18:24:45 ",49,49,86,120,135
"229","24JAN25 18:24:46 ",47,48,86,120,135
"230","24JAN25 18:24:47 ",47,47,86,120,135
"231","24JAN25 18:24:48 ",47,51,86,120,135
"232","24JAN25 18:24:49 ",47,51,86,120,135
"233","24JAN25 18:24:50 ",48,51,86,120,135
"234","24JAN25 18:24:51 ",50,50,86,120,135
"235","24JAN25 18:24:52 ",49,49,86,120,135
"236","24JAN25 18:24:53 ",48,48,86,120,135
"237","24JAN25 18:24:54 ",47,47,86,120,135
"238","24JAN25 18:24:55 ",46,47,86,120,135
"239","24JAN25 18:24:56 ",46,46,86,120,135
"240","24JAN25 18:24:57 ",45,44,86,120,135
"241","24JAN25 18:24:58 ",43,43,86,120,135
"242","24JAN25 18:24:59 ",42,43,86,120,135
"243","24JAN25 18:25:00 ",41,42,86,120,135
"244","24JAN25 18:25:01 ",41,41,86,120,135
"245","24JAN25 18:25:02 ",40,40,86,120,135
"246","24JAN25 18:25:03 ",39,40,86,120,135
"247","24JAN25 18:25:04 ",39,39,86,120,135
"248","24JAN25 18:25:05 ",38,39,86,120,135
"249","24JAN25 18:25:06 ",37,38,86,120,135
"250","24JAN25 18:25:07 ",37,38,86,120,135
"251","24JAN25 18:25:08 ",36,37,86,120,135
"252","24JAN25 18:25:09 ",36,36,86,120,135
"253","24JAN25 18:25:10 ",35,35,86,120,135
"254","24JAN25 18:25:11 ",34,35,86,120,135
"255","24JAN25 18:25:12 ",34,36,86,120,135
"256","24JAN25 18:25:13 ",35,37,86,120,135
"257","24JAN25 18:25:14 ",36,37,86,120,135
"258","24JAN25 18:25:15 ",36,37,86,120,135
"259","24JAN25 18:25:16 ",35,35,86,120,135
"260","24JAN25 18:25:17 ",35,35,87,120,135
"261","24JAN25 18:25:18 ",34,34,87,120,135
"262","24JAN25 18:25:19 ",33,34,87,120,135
"263","24JAN25 18:25:20 ",33,34,86,120,135
"264","24JAN25 18:25:21 ",32,33,86,120,135
"265","24JAN25 18:25:22 ",32,33,86,120,135
"266","24JAN25 18:25:23 ",32,32,86,120,135
"267","24JAN25 18:25:24 ",31,31,86,120,135
"268","24JAN25 18:25:25 ",30,31,86,120,135
"269","24JAN25 18:25:26 ",30,30,85,120,135
"270","24JAN25 18:25:27 ",30,30,85,120,135
"271","24JAN25 18:25:28 ",29,30,86,120,135
"272","24JAN25 18:25:29 ",29,29,86,120,135
"273","24JAN25 18:25:30 ",28,29,85,120,135
"274","24JAN25 18:25:31 ",28,29,85,120,135
"275","24JAN25 18:25:32 ",27,28,85,120,135
"276","24JAN25 18:25:33 ",27,27,85,120,135
"277","24JAN25 18:25:34 ",26,27,85,120,135
"278","24JAN25 18:25:35 ",25,26,85,120,135
"279","24JAN25 18:25:36 ",25,28,85,120,135
"280","24JAN25 18:25:37 ",26,29,85,120,135
"281","24JAN25 18:25:38 ",27,28,85,120,135
"282","24JAN25 18:25:39 ",27,28,85,120,135
"284","24JAN25 18:25:40 ",26,27,85,120,135
"285","24JAN25 18:25:42 ",25,26,85,120,135
"286","24JAN25 18:25:43 ",25,26,85,120,135
"287","24JAN25 18:25:44 ",25,26,85,120,135
"288","24JAN25 18:25:45 ",24,25,85,120,135
"289","24JAN25 18:25:46 ",23,23,84,120,135
"290","24JAN25 18:25:47 ",22,23,84,120,135
"291","24JAN25 18:25:48 ",22,23,83,120,135
"292","24JAN25 18:25:49 ",21,22,83,120,135
"293","24JAN25 18:25:50 ",21,22,83,120,135
"294","24JAN25 18:25:51 ",20,21,83,120,135
"295","24JAN25 18:25:52 ",19,21,83,120,135
"296","24JAN25 18:25:53 ",19,20,83,120,135
"297","24JAN25 18:25:54 ",19,20,83,120,135
"298","24JAN25 18:25:55 ",18,19,82,120,135
"299","24JAN25 18:25:56 ",18,19,82,120,135
"300","24JAN25 18:25:57 ",17,18,82,120,135
"301","24JAN25 18:25:58 ",17,18,82,120,135
"302","24JAN25 18:25:59 ",16,18,82,120,135
"303","24JAN25 18:26:00 ",16,17,82,120,135
"304","24JAN25 18:26:01 ",16,19,82,120,135
"305","24JAN25 18:26:02 ",17,19,82,120,135
"306","24JAN25 18:26:03 ",18,19,83,120,135
"307","24JAN25 18:26:04 ",17,18,82,120,135
"308","24JAN25 18:26:05 ",17,18,82,120,135
"309","24JAN25 18:26:06 ",16,17,82,120,135
"310","24JAN25 18:26:07 ",16,17,82,120,135
"311","24JAN25 18:26:08 ",15,17,82,120,135
"312","24JAN25 18:26:09 ",15,16,82,120,135
"313","24JAN25 18:26:10 ",14,15,82,120,135
"314","24JAN25 18:26:11 ",13,15,82,120,135
"315","24JAN25 18:26:12 ",13,15,82,120,135
"316","24JAN25 18:26:13 ",13,14,81,120,135
"317","24JAN25 18:26:14 ",12,14,81,120,135
"318","24JAN25 18:26:15 ",12,13,81,120,135
"319","24JAN25 18:26:16 ",11,13,80,120,135
"320","24JAN25 18:26:17 ",11,13,87,120,135
"321","24JAN25 18:26:18 ",11,12,87,120,135
"322","24JAN25 18:26:19 ",10,12,87,120,135
"323","24JAN25 18:26:20 ",10,11,87,120,135
"324","24JAN25 18:26:21 ",10,11,87,120,135
"325","24JAN25 18:26:22 ",9,11,87,120,135
"326","24JAN25 18:26:23 ",9,11,87,120,135
"327","24JAN25 18:26:24 ",8,11,87,120,135
"328","24JAN25 18:26:25 ",9,12,87,120,135
"329","24JAN25 18:26:26 ",10,12,87,120,135
"330","24JAN25 18:26:27 ",10,12,87,120,135
"331","24JAN25 18:26:28 ",10,11,87,120,135
"332","24JAN25 18:26:29 ",9,11,87,120,135
"333","24JAN25 18:26:30 ",8,10,87,120,135
"334","24JAN25 18:26:31 ",8,10,87,120,135
"335","24JAN25 18:26:32 ",8,10,87,120,135
"336","24JAN25 18:26:33 ",7,9,87,120,135
"337","24JAN25 18:26:34 ",6,9,87,120,135
"338","24JAN25 18:26:35 ",6,8,87,120,135
"339","24JAN25 18:26:36 ",6,8,87,120,135
"340","24JAN25 18:26:37 ",5,8,87,120,135
"341","24JAN25 18:26:38 ",5,8,87,120,135
"342","24JAN25 18:26:39 ",5,7,87,120,135
"343","24JAN25 18:26:40 ",4,7,87,120,135
"344","24JAN25 18:26:41 ",4,7,87,120,135
"345","24JAN25 18:26:42 ",4,7,87,120,135
"347","24JAN25 18:26:43 ",4,7,87,120,135
"348","24JAN25 18:26:45 ",3,6,87,120,135
"349","24JAN25 18:26:46 ",3,6,87,120,135
"350","24JAN25 18:26:47 ",3,6,87,120,135
"351","24JAN25 18:26:48 ",3,6,87,120,135
"352","24JAN25 18:26:49 ",3,6,87,120,135
"353","24JAN25 18:26:50 ",3,6,87,120,135
"354","24JAN25 18:26:51 ",3,6,87,120,135
"355","24JAN25 18:26:52 ",3,6,87,120,135
"356","24JAN25 18:26:53 ",3,6,87,120,135
"357","24JAN25 18:26:54 ",2,6,87,120,135
"358","24JAN25 18:26:55 ",2,6,87,120,135
"359","24JAN25 18:26:56 ",2,6,87,120,135
"360","24JAN25 18:26:57 ",2,6,87,120,135
"361","24JAN25 18:26:58 ",2,6,87,120,135
"362","24JAN25 18:26:59 ",2,6,87,120,135
"363","24JAN25 18:27:00 ",2,6,87,120,135
"364","24JAN25 18:27:01 ",2,6,87,120,135
"365","24JAN25 18:27:02 ",2,6,87,120,135
"366","24JAN25 18:27:03 ",2,6,87,120,135
"367","24JAN25 18:27:04 ",2,6,87,120,135
"368","24JAN25 18:27:05 ",2,6,87,120,135
"369","24JAN25 18:27:06 ",2,6,87,120,135
"370","24JAN25 18:27:07 ",2,6,87,120,135
"371","24JAN25 18:27:08 ",2,6,87,120,135
"372","24JAN25 18:27:09 ",2,6,87,120,135
"373","24JAN25 18:27:10 ",2,6,87,120,135
"374","24JAN25 18:27:11 ",2,6,87,120,135
"375","24JAN25 18:27:12 ",2,6,87,120,135
"376","24JAN25 18:27:13 ",2,6,87,120,135
"377","24JAN25 18:27:14 ",24,89,87,120,135
"378","24JAN25 18:27:15 ",48,95,87,120,135
"379","24JAN25 18:27:16 ",95,95,87,120,135
"380","24JAN25 18:27:17 ",96,98,86,120,135
"381","24JAN25 18:27:18 ",97,98,84,120,135
"382","24JAN25 18:27:19 ",98,98,84,120,135
"383","24JAN25 18:27:20 ",98,98,84,120,135
"384","24JAN25 18:27:21 ",98,98,84,120,135
"385","24JAN25 18:27:22 ",98,98,84,120,135
"386","24JAN25 18:27:23 ",98,98,84,120,135
"387","24JAN25 18:27:24 ",98,98,84,120,135
"388","24JAN25 18:27:25 ",98,98,84,120,135
"389","24JAN25 18:27:26 ",98,98,84,120,135
"390","24JAN25 18:27:27 ",98,98,84,120,135
"391","24JAN25 18:27:28 ",98,98,84,120,135
"392","24JAN25 18:27:29 ",98,98,84,120,135
"393","24JAN25 18:27:30 ",98,98,84,120,135
"394","24JAN25 18:27:31 ",98,98,84,120,135
"395","24JAN25 18:27:32 ",98,98,84,120,135
"396","24JAN25 18:27:33 ",98,98,84,120,135
"397","24JAN25 18:27:34 ",98,98,84,120,135
"398","24JAN25 18:27:35 ",98,98,84,120,135
"399","24JAN25 18:27:36 ",98,98,84,120,135
"400","24JAN25 18:27:37 ",98,98,84,120,135
"401","24JAN25 18:27:38 ",98,98,84,120,135
"402","24JAN25 18:27:39 ",98,98,84,120,135
"403","24JAN25 18:27:40 ",98,98,84,120,135
"404","24JAN25 18:27:41 ",98,98,84,120,135
"405","24JAN25 18:27:42 ",98,98,84,120,135
"406","24JAN25 18:27:43 ",98,98,84,120,135
"407","24JAN25 18:27:44 ",98,98,84,120,135
"408","24JAN25 18:27:45 ",98,98,84,120,135
"409","24JAN25 18:27:46 ",98,98,84,120,135
